CD_UF;NM_UF;CD_MUNIC;NM_MUNIC;ID_LI;CD_LI;OCORRENCIA;NM_LI;CD_SETOR;SITUACAO;CD_SIT;CD_TIPO;CD_AGLOM;NM_AGLOM;CD_TI;TI_FUNAI;NM_TI;FASE;C_CR_FUNAI;N_CR_FUNAI;ALD_FUNAI;VAL_FUNAI;ALD_SIASI;VAL_SIASI;AMZ_LEG;LAT;LONG
23;Ceará;2303709;Caucaia;2300384;2310143;1;Tabapuazinho / Vila Nova;230370905000435;Urbana;1;5;230370900027;Aldeia Indígena Tapeba 14;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;;;47723;1;;-3.745375944450161;-38.628570611111115
23;Ceará;2303709;Caucaia;2300389;2310156;4;Palmirim;230370905000443;Urbana;2;5;230370900019;Aldeia Indígena Tapeba 7;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;;;;;;-3.735143166672368;-38.671467972222224
23;Ceará;2307650;Maracanaú;2300390;2310163;10;Aldeia Indígena Olho d'Água do Pitaguary;230765005000346;Urbana;2;;;;50659;36201;Pitaguary;Declarada;30202001976;Nordeste II;3057;1;;;;-3.91528158333931;-38.62509052777778
23;Ceará;2303709;Caucaia;2300399;2310044;9;Aldeia Indígena Jandaiguaba;230370905000517;Urbana;2;;;;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;4891;1;51493;1;;-3.719939694450121;-38.6894445
23;Ceará;2303709;Caucaia;2300404;2310156;5;Palmirim;230370905000175;Urbana;2;;;;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;;;;;;-3.730168277783472;-38.68105825
23;Ceará;2303709;Caucaia;2300409;2310156;6;Palmirim;230370905000433;Urbana;1;5;230370900037;Aldeia Indígena Tapeba 24;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;;;;;;-3.741423083339043;-38.67543469444444
23;Ceará;2307650;Maracanaú;2300413;2310096;3;Aldeia Indígena Central do Pitaguary;230765005000386;Urbana;2;5;230765000001;Aldeia Indígena Pitaguary;50659;36201;Pitaguary;Declarada;30202001976;Nordeste II;3061;1;50823;1;;-3.919377777783761;-38.63416844444444
23;Ceará;2303709;Caucaia;2300416;2310106;2;Comunidade Indígena Tapeba Padre Julio Maria;230370905000400;Urbana;1;5;230370900021;Aldeia Indígena Tapeba 9;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;;;;;;-3.745211194450162;-38.675021944444445
23;Ceará;2303709;Caucaia;2300418;2310044;10;Aldeia Indígena Jandaiguaba;230370905000254;Urbana;2;;;;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;4891;1;51493;1;;-3.718301666672343;-38.69694830555556
23;Ceará;2307650;Maracanaú;2300423;2310163;11;Aldeia Indígena Olho d'Água do Pitaguary;230765005000347;Urbana;2;5;230765000001;Aldeia Indígena Pitaguary;50659;36201;Pitaguary;Declarada;30202001976;Nordeste II;3057;1;;;;-3.908403861117078;-38.62529544444445
23;Ceará;2307650;Maracanaú;2300425;2310096;4;Aldeia Indígena Central do Pitaguary;230765005000386;Urbana;2;5;230765000001;Aldeia Indígena Pitaguary;50659;36201;Pitaguary;Declarada;30202001976;Nordeste II;3061;1;50823;1;;-3.921176250005987;-38.62940669444444
23;Ceará;2303709;Caucaia;2300428;2310126;1;Aldeia Indígena Capoeira;230370905000409;Urbana;1;5;230370900020;Aldeia Indígena Tapeba Capoeira;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;3954;1;51386;1;;-3.741063583339044;-38.67400261111111
23;Ceará;2303709;Caucaia;2300431;2310035;3;Aldeia Indígena Lagoa dos Tapebas;230370905000371;Urbana;2;5;230370900040;Aldeia Indígena Tapeba 27;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;3955;1;47174;1;;-3.735598194450146;-38.70238336111111
23;Ceará;2303709;Caucaia;2300434;2310106;3;Comunidade Indígena Tapeba Padre Julio Maria;230370905000403;Urbana;1;1;;;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;;;;;;-3.743964638894604;-38.67176247222221
23;Ceará;2307650;Maracanaú;2300439;2310096;5;Aldeia Indígena Central do Pitaguary;230765005000382;Urbana;2;5;230765000001;Aldeia Indígena Pitaguary;50659;36201;Pitaguary;Declarada;30202001976;Nordeste II;3061;1;50823;1;;-3.928065055561551;-38.62699336111111
23;Ceará;2303709;Caucaia;2300441;2310090;4;Aldeia Indígena Jardim do Amor;230370905000417;Urbana;2;5;230370900030;Aldeia Indígena Tapeba 17;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;3963;1;51387;1;;-3.736845583339036;-38.7107785
23;Ceará;2303709;Caucaia;2300445;2310185;3;Cabatan;230370905000440;Urbana;2;;;;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;;;;;;-3.726247944450131;-38.67915380555556
23;Ceará;2303709;Caucaia;2300447;2310044;11;Aldeia Indígena Jandaiguaba;230370905000254;Urbana;2;;;;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;4891;1;51493;1;;-3.724040000005684;-38.70178833333333
23;Ceará;2307650;Maracanaú;2300448;2310096;6;Aldeia Indígena Central do Pitaguary;230765005000382;Urbana;2;5;230765000001;Aldeia Indígena Pitaguary;50659;36201;Pitaguary;Declarada;30202001976;Nordeste II;3061;1;50823;1;;-3.926836083339328;-38.62958580555556
23;Ceará;2303709;Caucaia;2300471;2310182;4;Aldeia Indígena da Ponte;230370905000064;Urbana;1;5;230370900042;Aldeia Indígena Tapeba 29;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;3948;1;47781;1;;-3.742062111116824;-38.63254305555556
23;Ceará;2309706;Pacatuba;2300472;2310022;6;Aldeia Indígena Monguba;230970633000001;Urbana;2;;230970600002;Aldeia Indígena Monguba;50659;36201;Pitaguary;Declarada;30202001976;Nordeste II;3062;1;47937;1;;-3.932785277783781;-38.60997777777778
23;Ceará;2303709;Caucaia;2300481;2310154;4;Aldeia Indígena Lagoa dos Tapeba;230370905000413;Urbana;2;5;230370900035;Aldeia Indígena Tapeba 22;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;;;;;;-3.746337027783497;-38.70757919444444
23;Ceará;2303709;Caucaia;2300493;2310087;7;Aldeia Indígena Tapeba;230370905000402;Urbana;1;5;230370900022;Aldeia Indígena Tapeba 10;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;3953;1;51493;1;;-3.744142777783492;-38.67304930555556
23;Ceará;2303709;Caucaia;2300501;2310087;8;Aldeia Indígena Tapeba;230370905000437;Urbana;1;5;230370900026;Aldeia Indígena Jandaiguaba;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;3953;1;51493;1;;-3.724499972227906;-38.702994805555555
23;Ceará;2307650;Maracanaú;2300516;2310176;2;Aldeia Indígena Olho D'Água;230765005000382;Urbana;2;5;230765000001;Aldeia Indígena Pitaguary;50659;36201;Pitaguary;Declarada;30202001976;Nordeste II;;;;;;-3.92302839282536;-38.6262899679946
23;Ceará;2303709;Caucaia;2300542;2310134;1;Comunidade Indígena Campo Grande;230370905000399;Urbana;2;;;;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;3960;1;;;;-3.770148083339088;-38.683520361111114
23;Ceará;2303709;Caucaia;2300548;2310128;1;Padre Julio Maria;230370905000443;Urbana;2;5;230370900019;Aldeia Indígena Tapeba 7;6262;54601;Tapeba;Declarada;30202001976;Nordeste II;;;;;;-3.735535277783483;-38.67188788888889
25;Paraíba;2501401;Baía da Traição;2500001;2510024;1;Aldeia Indígena Benfica;250140105000023;Rural;5;5;250140100014;Aldeia Indígena Benfica;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;;;51755;1;;-6.67967601196145;-34.95588423399072
25;Paraíba;2501401;Baía da Traição;2500002;2510046;1;Aldeia Indígena São Miguel;250140105000014;Rural;5;5;250140100011;Aldeia Indígena São Miguel;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2923;1;51194;1;;-6.689956638899138;-34.949423305555555
25;Paraíba;2509057;Marcação;2500003;2510036;1;Aldeia Indígena Três Rios;250905705000036;Rural;5;5;250905700003;Aldeia Indígena Três Rios;50642;37001;Potiguara de Monte-Mor;Declarada;30202002287;João Pessoa;4310;1;50103;1;;-6.772255000010376;-35.014645
25;Paraíba;2509057;Marcação;2500004;2510012;1;Aldeia Indígena Tramataia;250905710000003;Rural;5;5;250905700001;Aldeia Indígena Tramataia;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2934;1;;;;-6.7624351;-34.95158790772169
25;Paraíba;2509057;Marcação;2500005;2510012;2;Aldeia Indígena Tramataia;250905710000015;Rural;5;5;250905700001;Aldeia Indígena Tramataia;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2934;1;;;;-6.757988941929866;-34.95901135268646
25;Paraíba;2509057;Marcação;2500006;2510012;3;Aldeia Indígena Tramataia;250905710000009;Rural;5;5;250905700001;Aldeia Indígena Tramataia;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2934;1;;;;-6.762973361121476;-34.95914163888889
25;Paraíba;2509057;Marcação;2500007;2510012;4;Aldeia Indígena Tramataia;250905710000008;Rural;5;5;250905700001;Aldeia Indígena Tramataia;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2934;1;;;;-6.7612432;-34.95471173192753
25;Paraíba;2501401;Baía da Traição;2500008;2510048;1;Aldeia Indígena São Francisco;250140105000007;Rural;5;5;250140100004;Aldeia Indígena São Francisco;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2917;1;46895;1;;-6.650368633161128;-34.98620665934379
25;Paraíba;2501401;Baía da Traição;2500009;2510048;2;Aldeia Indígena São Francisco;250140105000025;Rural;5;5;250140100004;Aldeia Indígena São Francisco;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2917;1;46895;1;;-6.654045000010194;-34.98768666666667
25;Paraíba;2501401;Baía da Traição;2500011;2510033;1;Aldeia Indígena Alto do Tambá;250140105000024;Rural;5;5;250140100005;Aldeia Indígena Galego;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;4317;1;46894;1;;-6.656956666197938;-34.96762313697319
25;Paraíba;2501401;Baía da Traição;2500012;2510010;1;Aldeia Indígena Forte;250140105000009;Rural;5;5;250140100006;Aldeia Indígena Forte;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2919;1;51192;1;;-6.669361638899106;-34.955571666666664
25;Paraíba;2509057;Marcação;2500013;2510006;1;Aldeia Indígena Lagoa Grande;250905705000012;Rural;5;5;250905700008;Aldeia Indígena Lagoa Grande;50642;37001;Potiguara de Monte-Mor;Declarada;30202002287;João Pessoa;2937;1;46901;1;;-6.765524972232588;-35.02594997222222
25;Paraíba;2509057;Marcação;2500014;2510014;1;Aldeia Indígena Brejinho;250905705000028;Rural;5;5;250905700006;Aldeia Indígena Brejinho;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2935;1;46898;1;;-6.759649609648124;-34.97909505
25;Paraíba;2509057;Marcação;2500015;2510014;2;Aldeia Indígena Brejinho;250905705000011;Rural;5;5;250905700006;Aldeia Indígena Brejinho;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2935;1;46898;1;;-6.757436638899242;-34.98294333333333
25;Paraíba;2509057;Marcação;2500016;2510034;1;Aldeia Indígena Caieira;250905705000013;Rural;5;5;250905700011;Aldeia Indígena Caieira;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2931;1;51197;1;;-6.716347048347916;-34.946470778306654
25;Paraíba;2509057;Marcação;2500017;2510023;1;Aldeia Indígena Jacaré de Cesar;250905705000009;Rural;5;5;250905700005;Aldeia Indígena Jacaré de Cezar;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2932;1;49160;1;;-6.73217166667698;-34.99114330555555
25;Paraíba;2501401;Baía da Traição;2500018;2510020;1;Aldeia Indígena Silva da Estrada;250140105000026;Rural;5;5;250140100003;Aldeia Indígena Silva;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2924;1;51196;1;;-6.704899972232496;-35.027098333333335
25;Paraíba;2501401;Baía da Traição;2500019;2510016;1;Aldeia Indígena Cumaru;250140105000012;Rural;5;5;250140100009;Aldeia Indígena Cumaru;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;;;50585;1;;-6.600803032628204;-35.00203407575846
25;Paraíba;2512903;Rio Tinto;2500020;2510037;1;Aldeia Indígena Silva de Belém;251290305000078;Rural;5;5;251290300016;Aldeia Indígena Silva de Belém;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2927;1;47679;1;;-6.686755777788022;-35.082912944444445
25;Paraíba;2512903;Rio Tinto;2500021;2510037;2;Aldeia Indígena Silva de Belém;251290305000043;Rural;5;5;251290300016;Aldeia Indígena Silva de Belém;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2927;1;47679;1;;-6.689125250010248;-35.08427341666667
25;Paraíba;2501401;Baía da Traição;2500022;2510045;1;Aldeia Indígena Santa Rita;250140105000010;Rural;5;5;250140100007;Aldeia Indígena Santa Rita;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2921;1;47665;1;;-6.667296638899104;-35.00190497222223
25;Paraíba;2509057;Marcação;2500023;2510021;1;Aldeia Indígena Carneira;250905705000021;Rural;5;5;250905700013;Aldeia Indígena Carneira;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;4311;1;49120;1;;-6.746748055565894;-34.99996044444445
25;Paraíba;2509057;Marcação;2500024;2510034;2;Aldeia Indígena Caieira;250905705000032;Rural;7;5;250905700011;Aldeia Indígena Caieira;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2931;1;51197;1;;-6.72608804138376;-34.95617951819167
25;Paraíba;2509057;Marcação;2500026;2510026;1;Aldeia Indígena Jacaré de São Domingos;250905705000005;Rural;5;5;250905700002;Aldeia Indígena Jacaré de São Domingos;6297;18001;Jacaré de São Domingos;Regularizada;30202002287;João Pessoa;4307;1;49997;1;;-6.74908500001034;-35.05236
25;Paraíba;2501401;Baía da Traição;2500027;2510035;1;Aldeia Indígena Tracoeira;250140105000011;Rural;5;5;250140100008;Aldeia Indígena Tracoeira;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2920;1;51195;1;;-6.666146638899102;-35.02693330555556
25;Paraíba;2501401;Baía da Traição;2500028;2510043;1;Aldeia Indígena Bento;250140105000033;Rural;5;5;250140100015;Aldeia Indígena Bento;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;4314;1;46897;1;;-6.70473666667694;-35.015406666666664
25;Paraíba;2509057;Marcação;2500029;2510026;2;Aldeia Indígena Jacaré de São Domingos;250905705000025;Rural;5;5;250905700002;Aldeia Indígena Jacaré de São Domingos;50642;37001;Potiguara de Monte-Mor;Declarada;30202002287;João Pessoa;4307;1;49997;1;;-6.756741694454798;-35.044848944444446
25;Paraíba;2512903;Rio Tinto;2500030;2510037;3;Aldeia Indígena Silva de Belém;251290305000080;Rural;5;5;251290300016;Aldeia Indígena Silva de Belém;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2927;1;47679;1;;-6.690875250010254;-35.09015222222222
25;Paraíba;2501401;Baía da Traição;2500031;2510015;1;Aldeia Indígena Alto do Tambá / Galego;250140105000024;Rural;5;5;250140100005;Aldeia Indígena Galego;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;4317;1;46894;1;;-6.651243305565744;-34.97108166666667
25;Paraíba;2501401;Baía da Traição;2500032;2510041;1;Aldeia Indígena Serrambi;250140105000013;Rural;5;5;250140100009;Aldeia Indígena Cumaru;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;;;;;;-6.603166638899006;-34.99143163888889
25;Paraíba;2501401;Baía da Traição;2500033;2510044;1;Aldeia Indígena Lagoa do Mato;250140105000035;Rural;5;5;250140100016;Aldeia Indígena Lagoa do Mato;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2915;1;51193;1;;-6.621676261735878;-34.97927079363824
25;Paraíba;2509057;Marcação;2500034;2510034;3;Aldeia Indígena Caieira;250905710000013;Rural;5;5;250905700011;Aldeia Indígena Caieira;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2931;1;51197;1;;-6.721844027788078;-34.94888105555555
25;Paraíba;2501401;Baía da Traição;2500036;2510022;1;Aldeia Indígena Laranjeiras;250140105000018;Rural;5;5;250140100002;Aldeia Indígena Laranjeiras;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2922;1;46896;1;;-6.68242497223246;-34.991705
25;Paraíba;2509057;Marcação;2500037;2510036;2;Aldeia Indígena Três Rios;250905705000035;Rural;5;5;250905700003;Aldeia Indígena Três Rios;50642;37001;Potiguara de Monte-Mor;Declarada;30202002287;João Pessoa;4310;1;50103;1;;-6.769896666677042;-35.02209166666667
25;Paraíba;2501401;Baía da Traição;2500038;2510048;3;Aldeia Indígena São Francisco;250140105000020;Rural;7;5;250140100004;Aldeia Indígena São Francisco;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2917;1;46895;1;;-6.647873333343516;-34.99031333333333
25;Paraíba;2509057;Marcação;2500039;2510026;3;Aldeia Indígena Jacaré de São Domingos;250905705000027;Rural;5;5;250905700002;Aldeia Indígena Jacaré de São Domingos;6297;18001;Jacaré de São Domingos;Regularizada;30202002287;João Pessoa;4307;1;49997;1;;-6.742045527788108;-35.05513475
25;Paraíba;2512903;Rio Tinto;2500040;2510038;1;Aldeia Indígena Mata Escura;251290305000077;Rural;7;5;251290300032;Aldeia Indígena Mata Escura;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;4315;1;48102;1;;-6.646590194454626;-35.04291577777778
25;Paraíba;2509057;Marcação;2500041;2510034;4;Aldeia Indígena Caieira;250905710000012;Rural;5;5;250905700011;Aldeia Indígena Caieira;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2931;1;51197;1;;-6.71851177778807;-34.941823472222225
25;Paraíba;2512903;Rio Tinto;2500042;2510030;1;Aldeia Indígena Silva da Estrada;251290305000045;Rural;7;5;251290300017;Aldeia Indígena Silva;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;;;;;;-6.705250138899164;-35.03319977777778
25;Paraíba;2501401;Baía da Traição;2500043;2510017;1;Aldeia Indígena Tapuio;250140105000019;Rural;7;5;250140100002;Aldeia Indígena Laranjeiras;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;;;;;;-6.685869972232466;-34.97921497222222
25;Paraíba;2509057;Marcação;2500044;2510006;2;Aldeia Indígena Lagoa Grande;250905705000023;Rural;5;5;250905700008;Aldeia Indígena Lagoa Grande;50642;37001;Potiguara de Monte-Mor;Declarada;30202002287;João Pessoa;2937;1;46901;1;;-6.760967555565914;-35.031187305555555
25;Paraíba;2509057;Marcação;2500045;2510014;3;Aldeia Indígena Brejinho;250905705000019;Rural;7;5;250905700006;Aldeia Indígena Brejinho;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2935;1;46898;1;;-6.76228166667703;-34.972165
25;Paraíba;2509057;Marcação;2500046;2510034;5;Aldeia Indígena Caieira;250905710000007;Rural;5;5;250905700011;Aldeia Indígena Caieira;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2931;1;51197;1;;-6.719689972232518;-34.945495
25;Paraíba;2501401;Baía da Traição;2500050;2510027;1;Aldeia Indígena Galego;250140105000008;Rural;5;5;250140100005;Aldeia Indígena Galego;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2918;1;;;;-6.656709166365084;-34.96178747214414
25;Paraíba;2509057;Marcação;2500052;2510025;1;Comunidade Indígena Chica Tabulerinho;250905705000024;Rural;8;;;;50642;37001;Potiguara de Monte-Mor;Declarada;30202002287;João Pessoa;;;;;;-6.775128930202024;-35.04320815277778
25;Paraíba;2509057;Marcação;2500054;2510028;1;Aldeia Coqueirinho;250905705000034;Rural;5;5;250905700009;Aldeia Indígena Coqueirinhos;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;4313;1;47331;1;;-6.73954701555059;-34.9312487193265
25;Paraíba;2509057;Marcação;2500055;2510008;1;Aldeia Indígena Jacaré de Cezar;250905705000029;Rural;7;5;250905700005;Aldeia Indígena Jacaré de Cezar;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;;;;;;-6.72242655;-34.967022858834696
25;Paraíba;2509057;Marcação;2500056;2510036;3;Aldeia Indígena Três Rios;250905705000022;Rural;5;5;250905700003;Aldeia Indígena Três Rios;50642;37001;Potiguara de Monte-Mor;Declarada;30202002287;João Pessoa;4310;1;50103;1;;-6.76916715;-35.005354994553585
25;Paraíba;2512903;Rio Tinto;2500060;2510031;1;Aldeia Indígena Monte-Mor;251290305000060;Urbana;1;5;251290300019;Aldeia Indígena Monte-Mor;50642;37001;Potiguara de Monte-Mor;Declarada;30202002287;João Pessoa;2938;1;51361;1;;-6.786901222232622;-35.06444961111111
25;Paraíba;2509057;Marcação;2500061;2510040;1;Aldeia Indígena Camurupim;250905710000001;Urbana;1;5;250905700014;Aldeia Indígena Camurupim;7099;36901;Potiguara;Regularizada;30202002287;João Pessoa;2933;1;47666;1;;-6.74342473843626;-34.9427471273148
25;Paraíba;2512903;Rio Tinto;2500062;2510031;2;Aldeia Indígena Monte-Mor;251290305000071;Urbana;1;5;251290300019;Aldeia Indígena Monte-Mor;50642;37001;Potiguara de Monte-Mor;Declarada;30202002287;João Pessoa;2938;1;51361;1;;-6.801110638899312;-35.07099161111111
25;Paraíba;2512903;Rio Tinto;2500063;2510013;1;Aldeia Indígena Jaraguá;251290305000068;Urbana;1;5;251290300001;Aldeia Indígena Jaraguá;50642;37001;Potiguara de Monte-Mor;Declarada;30202002287;João Pessoa;2939;1;47908;1;;-6.798511944454862;-35.06695336111111
25;Paraíba;2512903;Rio Tinto;2500079;2510013;2;Aldeia Indígena Jaraguá;251290305000013;Urbana;1;5;251290300001;Aldeia Indígena Jaraguá;50642;37001;Potiguara de Monte-Mor;Declarada;30202002287;João Pessoa;2939;1;47908;1;;-6.795828111121524;-35.05394311111111
25;Paraíba;2509057;Marcação;2500083;2510003;1;Aldeia Indígena Ybykuara;250905705000037;Urbana;1;5;250905700015;Aldeia Indígena Ybykuara;50642;37001;Potiguara de Monte-Mor;Declarada;30202002287;João Pessoa;4309;1;51135;1;;-6.759880000010358;-35.015818305555555
